primary_reporting,article_length,ev_sda,ev_da,ev_n,ev_a,ev_sa,lower_sda,lower_da,lower_n,lower_a,lower_sa,upper_sda,upper_da,upper_n,upper_a,upper_sa
0,963,0.04685643554,0.2150457531,0.2939669683,0.2909206493,0.1532101937,0.03434016778,0.1718734698,0.2472909723,0.2415839139,0.1163745631,0.06184074188,0.2623042241,0.3416487764,0.3365593731,0.193582467
1,964,0.005803087302,0.03466654469,0.08869015622,0.266701645,0.6041385668,0.003993721994,0.02658052995,0.06909232763,0.2293894552,0.5567483217,0.008308641943,0.0439236521,0.1118893966,0.3046377538,0.6521449042
0,964,0.04754014876,0.2174865042,0.2934176269,0.2900705835,0.1514851366,0.03452672188,0.175255532,0.2443938639,0.2446335653,0.1150402373,0.06327583091,0.263999006,0.338831969,0.3373881825,0.1949247831
1,965,0.005852867844,0.03474415252,0.08985552209,0.2684504915,0.601096966,0.003964512441,0.02636781188,0.07085350365,0.2305350907,0.5565773321,0.008235950875,0.04533189762,0.1118951366,0.3063400074,0.6433084556
0,965,0.04833240387,0.2200888787,0.2923632925,0.2895510012,0.1496644238,0.03587158141,0.1769745608,0.2459857809,0.2436031205,0.1139278484,0.06420445636,0.2680716134,0.3395133418,0.336757943,0.19024767
1,966,0.005978300553,0.03562816698,0.09091590037,0.272039258,0.5954383741,0.004018776345,0.02722944039,0.07073773037,0.2350379181,0.5452940327,0.008651201141,0.04697441875,0.1146677467,0.3120314437,0.6425319201
0,966,0.04931816173,0.2218923925,0.2967108234,0.2860275527,0.1460510697,0.03587567618,0.175562625,0.2496666058,0.2396745381,0.1123234559,0.06511444707,0.2693798738,0.3415668632,0.3335542239,0.1906909073
1,967,0.006078997644,0.03627287042,0.0920000345,0.2754571841,0.5901909134,0.004071896984,0.02687597141,0.07197169782,0.2392001835,0.5407464133,0.008708963209,0.04804902708,0.1147994265,0.3181385709,0.635734936
0,967,0.04983411019,0.2241351856,0.2969666791,0.2839457257,0.1451182995,0.03715710462,0.180934696,0.2485864854,0.238925438,0.1111214952,0.06607724837,0.2701531903,0.3460005446,0.3312864198,0.1845680045
1,968,0.006196913818,0.03677619022,0.09357176423,0.2761103427,0.587344789,0.004151614104,0.02731062971,0.07245480035,0.2374926947,0.5402726059,0.008821322552,0.0473246549,0.1160235157,0.3139103112,0.632751788
0,968,0.05092771515,0.2280862328,0.2973277402,0.2814664802,0.1421918317,0.03753202065,0.1848854674,0.2516699584,0.2359632939,0.1105033452,0.06569974042,0.2805221601,0.3442434397,0.3292100929,0.183717921
1,969,0.006330884188,0.03748944069,0.09525652168,0.2781695325,0.5827536209,0.004182558352,0.0287446942,0.07430936866,0.2396544574,0.5347244372,0.00898764711,0.04826632942,0.1183805277,0.3175519441,0.6275603748
0,969,0.05180315187,0.2318800896,0.2970780235,0.2792292329,0.1400095022,0.03857753632,0.1861562636,0.2487970336,0.2337657252,0.1077204658,0.06923732205,0.279358163,0.3441449661,0.3276993739,0.1767752181
1,970,0.006487331918,0.03808567988,0.09659575928,0.279956964,0.5788742649,0.004333101898,0.02835337005,0.07540004608,0.2415151739,0.5270220545,0.009293381262,0.04900232638,0.1218898049,0.3185940683,0.6259839434
0,970,0.05278218164,0.2337876495,0.2998944761,0.2756505844,0.1378851084,0.0389856288,0.1905090141,0.2520398723,0.2303682234,0.1059765334,0.0698477089,0.2814414367,0.3451093599,0.3199100623,0.1742681358
1,971,0.006568917074,0.03882324525,0.09799382487,0.2845079024,0.5721061104,0.004500588402,0.02971769979,0.0783980111,0.2449309442,0.5258818389,0.009197458284,0.04980280983,0.1224747865,0.3234268179,0.6163755864
0,971,0.0530753337,0.235481093,0.299571628,0.275754363,0.1361175823,0.03941818152,0.1906987602,0.2503412694,0.2299815481,0.1047611282,0.07107600208,0.2836830851,0.3478489919,0.3222984674,0.1718036517
1,972,0.006682595752,0.03952021243,0.1002032067,0.2852236098,0.5683703753,0.004458011744,0.02955142675,0.07937299245,0.2482146167,0.5194814505,0.009421397911,0.04962469212,0.1239356645,0.3253146276,0.6142587481
0,972,0.05480854297,0.2387503672,0.3007031574,0.2719888627,0.1337490696,0.04108883683,0.1924718179,0.2544647421,0.2238114142,0.1027128509,0.07280944725,0.2870182322,0.3471903503,0.3202799165,0.1692433101
1,973,0.006813293137,0.04023887315,0.1007479656,0.2868113301,0.565388538,0.00457548688,0.0300605253,0.07862976739,0.2473779616,0.516498186,0.009615498714,0.05236592995,0.1266063512,0.3265477856,0.6132520653
0,973,0.05531622673,0.2425601003,0.3011513402,0.2691712627,0.1318010701,0.04089004283,0.1927250127,0.2547046163,0.2262447063,0.100251353,0.07292491305,0.2942724891,0.3478174707,0.3179495405,0.1710996655
1,974,0.006874031284,0.04065534973,0.1019817291,0.2898917297,0.5605971601,0.004676227616,0.03067551736,0.07896652318,0.2530597777,0.5152250873,0.009773492218,0.05268317961,0.1252016153,0.3290100146,0.6086651459
0,974,0.05655820706,0.2461679359,0.3012036631,0.2672190039,0.12885119,0.04170850304,0.2002949198,0.2549419283,0.2206606361,0.09758084104,0.07473169912,0.2939550514,0.3474556809,0.3147011598,0.1647274867
1,975,0.007013548423,0.041471951,0.1043683356,0.2922340948,0.5549120702,0.00474221376,0.03144796921,0.0827518817,0.2517718893,0.5056401799,0.009995234716,0.05265967428,0.1292382874,0.3330839838,0.6022913816
0,975,0.05766539316,0.2478699737,0.301414287,0.2654270971,0.1276232491,0.04234689682,0.2009893969,0.2533862103,0.2169498423,0.0953312537,0.07615468232,0.300694192,0.3473511512,0.3119933357,0.1663972491
1,976,0.007220232531,0.04233655083,0.1058359548,0.2950243926,0.5495828692,0.004847253266,0.03227963935,0.08143086351,0.2586934048,0.5031187846,0.01024170017,0.05440552688,0.131424583,0.3332575478,0.5974330193
0,976,0.05805794576,0.2526926882,0.3015164878,0.2632298703,0.124503008,0.04326592962,0.2046278063,0.2514747415,0.2182532013,0.09639803366,0.07658415366,0.3064961736,0.3456622677,0.3123066743,0.1611041065
1,977,0.00733011734,0.04287408513,0.1070414872,0.2958748309,0.5468794794,0.005074384853,0.03265920216,0.08409729647,0.255096308,0.5022769526,0.01041598767,0.055089017,0.1320718959,0.3327477905,0.5950071135
0,977,0.0594553038,0.2540159447,0.3022957465,0.2607975473,0.1234354578,0.04442502795,0.2059630682,0.2557672921,0.2149314779,0.09416389791,0.07832172943,0.3033916947,0.347949973,0.3094599671,0.1592433261
1,978,0.007457612495,0.04401629987,0.108972323,0.2979252948,0.5416284698,0.005134345922,0.03367077711,0.0841537606,0.2592388147,0.4918722742,0.01042237993,0.05705876092,0.1358902018,0.3374925499,0.5888262311
0,978,0.06070387858,0.2566899162,0.3034346685,0.2577600328,0.121411504,0.04446840114,0.2072428325,0.25510783,0.2109899648,0.09173919775,0.0783630605,0.3065676598,0.3502122716,0.304725588,0.15566931
1,979,0.007564846208,0.04435146179,0.1099995147,0.2998839874,0.5382001899,0.005260715436,0.03392673424,0.0860306491,0.2591058913,0.4896692819,0.0107330629,0.05768946884,0.1379111607,0.3380344693,0.5874448395
0,979,0.06102587784,0.2609971621,0.3032007722,0.2556098391,0.1191663487,0.04556537247,0.2092032778,0.2556025773,0.2097596936,0.08928079205,0.07958900812,0.3164981863,0.3470889305,0.3068173571,0.1535195138
1,980,0.007701685303,0.04505007393,0.1118289505,0.3030291288,0.5323901615,0.005331229284,0.03465873307,0.08779928907,0.2607324557,0.4855152111,0.01093276669,0.05779727933,0.1389603524,0.3422953451,0.579094293
0,980,0.06261382725,0.2616879721,0.3034785207,0.2539998303,0.1182198496,0.04678470237,0.2129922927,0.253294181,0.2106730717,0.09032403133,0.08212777256,0.3137000968,0.3501749638,0.3005394001,0.1524095258
1,981,0.007833671041,0.04627645184,0.1131999849,0.3046125713,0.5280773209,0.005418168229,0.03538502525,0.08958103562,0.2632062441,0.4786215509,0.01112764587,0.06028021677,0.1424127738,0.3461662012,0.575814286
0,981,0.06392394103,0.2651400369,0.304911849,0.2507211245,0.1153030486,0.04905582729,0.2181782663,0.2575185338,0.2062550449,0.08834087886,0.0822572376,0.3156564043,0.3552921765,0.2967484528,0.1481756503
1,982,0.008045404254,0.04675640963,0.1150699084,0.3060287459,0.5240995318,0.005347482188,0.03560090578,0.09065661792,0.2664537162,0.4768232512,0.01141542972,0.05936661278,0.142303623,0.3476190394,0.5704614755
0,982,0.06474389,0.2689669563,0.3047670006,0.2483773458,0.1131448072,0.04884323928,0.2196598252,0.2588008686,0.2058635233,0.08675016378,0.08437917983,0.3227856517,0.3504203298,0.2949463578,0.1445667945
1,983,0.008125338685,0.04762798087,0.1162485433,0.3098298259,0.5181683112,0.005617330276,0.03661409154,0.09061620289,0.2701495983,0.4705000381,0.01150208127,0.06056997001,0.1437170708,0.3541742587,0.5664913488
0,983,0.06564712032,0.2704838862,0.3033547063,0.2477415644,0.1127727228,0.04991923824,0.220214085,0.2582477119,0.2029424744,0.08435330439,0.08535149873,0.3246272841,0.3531315495,0.2986002671,0.1472556856
1,984,0.008277813053,0.04865546767,0.1186074254,0.3102390054,0.5142202885,0.005807728677,0.03757298652,0.09470056493,0.2683171897,0.465876943,0.01157637427,0.06138151444,0.1464289321,0.3535420953,0.5625386284
0,984,0.06706561063,0.2733609788,0.3047370717,0.2446320699,0.110204269,0.05056712161,0.2255233282,0.2548006784,0.1997383432,0.08264981162,0.08776369446,0.3281678667,0.3527189102,0.2902422604,0.1434888065
1,985,0.008338998503,0.04894072831,0.1195618302,0.3119563791,0.5112020639,0.005869084396,0.03775865366,0.09292491356,0.2709327292,0.4646726823,0.01170673985,0.06346222365,0.1472023615,0.3528811672,0.5598960448
0,985,0.06763597685,0.2745865914,0.3057371077,0.2437259094,0.1083144147,0.05166570652,0.2250915612,0.2606264478,0.1992633298,0.08345702707,0.08764767023,0.3285598277,0.351647162,0.2855751449,0.1370352537
1,986,0.008624015147,0.04995548102,0.1211382733,0.3141363098,0.5061459207,0.005872841023,0.03831575944,0.09775013368,0.2772242273,0.4548909103,0.01235587927,0.06482081378,0.1476446198,0.3574011734,0.5501493212
0,986,0.06924110245,0.2800928132,0.3047078891,0.2399856617,0.1059725335,0.05161019668,0.2284617029,0.2576987096,0.1969671673,0.07935975562,0.08939515201,0.3333066184,0.3546531791,0.2864736195,0.1365113308
1,987,0.00877611569,0.05106691094,0.1229950435,0.315822906,0.5013390239,0.006143827833,0.03850013633,0.09828355858,0.2709296127,0.4510297868,0.01251103579,0.06514987389,0.1496901725,0.3573679276,0.5529217898
0,987,0.07067770052,0.2832034566,0.3047186638,0.2366152608,0.1047849182,0.05207890235,0.2308262983,0.2545844312,0.1917575015,0.07901552333,0.09022663077,0.3364978075,0.3505641061,0.282124236,0.1362323676
1,988,0.00893864645,0.05187169221,0.1257011083,0.3173211132,0.4961674399,0.006256380159,0.03936335458,0.09875440652,0.2777171579,0.4492715359,0.01245943846,0.06645448644,0.1599663966,0.3570728286,0.5433286764
0,988,0.0716478093,0.285214611,0.3053318258,0.2340898106,0.1037159432,0.05276207855,0.2318557813,0.2606165511,0.1902632542,0.07850480631,0.0911311545,0.3391984621,0.351785769,0.2794104553,0.1342127225
1,989,0.009089394854,0.05280761192,0.1271333192,0.3187374707,0.4922322033,0.006300067871,0.04053816427,0.1019428418,0.277378464,0.4455706153,0.01240571111,0.06672828416,0.1555660168,0.3625702354,0.5412876989
0,989,0.07312651677,0.2878648195,0.3042597415,0.2328214241,0.1019274982,0.05607502295,0.2337102426,0.2606555314,0.192263364,0.07682740284,0.09239172827,0.3409945919,0.3504526853,0.2784190554,0.1319619683
1,990,0.009261949903,0.05385176114,0.1286514967,0.3196846622,0.48855013,0.006440378181,0.04143347246,0.1023220506,0.2782770685,0.4379380275,0.01270208157,0.06816823021,0.1567186395,0.3608999178,0.5378981349
0,990,0.07421131615,0.2933306985,0.3035763023,0.2293325557,0.09954912742,0.05684084442,0.2429063535,0.2546972531,0.1879399004,0.07452288968,0.0954968237,0.350593077,0.348489801,0.2748475206,0.1275800839
1,991,0.009470194998,0.0545713137,0.1301634976,0.3235655582,0.4822294356,0.006572122448,0.04155523671,0.1044817985,0.283428988,0.4369519756,0.01349384788,0.06926028145,0.1599402066,0.3642472003,0.5301967731
0,991,0.07599799372,0.2944457785,0.3036105479,0.2269901114,0.09895556851,0.05698894265,0.2437953197,0.2569847815,0.1849085448,0.07351250752,0.09927070799,0.348096926,0.3497037003,0.2715391523,0.129450846
1,992,0.009511911352,0.05549215434,0.1319588614,0.3249721115,0.4780649614,0.006608140963,0.04279804663,0.1045754888,0.2804849959,0.4300481557,0.0132765156,0.07020921874,0.1626131465,0.3680047964,0.5259695675
0,992,0.07648047846,0.2974094555,0.3040205482,0.2250347841,0.09705473375,0.05783743524,0.2469785783,0.2553282968,0.180374202,0.07277371088,0.09947390214,0.3550952108,0.3500557215,0.2715110034,0.1249990541
1,993,0.009737638083,0.05626077227,0.1339046145,0.3259223812,0.4741745939,0.006578772364,0.04435220259,0.1058758389,0.2825147662,0.4266446294,0.01345517167,0.07088941043,0.1642949229,0.3681524974,0.5234897502
0,993,0.07826511076,0.3016473584,0.3020683603,0.2232033614,0.0948158092,0.05893058083,0.2477098274,0.2565343035,0.1791670538,0.07261873442,0.1018863028,0.3536972996,0.3485474106,0.2694625687,0.1224705524
1,994,0.00993254712,0.05721404399,0.1353616895,0.3286468743,0.4688448451,0.006764940725,0.04388416996,0.1072375056,0.2847241432,0.4201949466,0.01390384872,0.0733337174,0.1651360031,0.3714099931,0.5168786357
0,994,0.07910999693,0.3022700437,0.3033247772,0.2211286339,0.09416654823,0.0602524717,0.2496202206,0.2537235853,0.1789301845,0.07034065422,0.1012922925,0.3558344388,0.3475314742,0.2682324696,0.1245271211
1,995,0.01010253656,0.0582593883,0.1372296599,0.3289391151,0.4654693001,0.006946433334,0.04516815751,0.1091234761,0.2873195222,0.417076691,0.01429057176,0.07380742825,0.1682956611,0.3653475705,0.5136639214
0,995,0.07998840352,0.3049612211,0.3034968989,0.2183148806,0.09323859591,0.06158046971,0.2536328839,0.2599251713,0.1776128103,0.07026553406,0.1044137724,0.3599649073,0.3480289191,0.2641830355,0.1207687733
1,996,0.01022939158,0.05923417466,0.1398652221,0.3297422981,0.4609289136,0.007098114973,0.04601293157,0.1125578153,0.2866351481,0.4137665722,0.01440835769,0.07488894589,0.1746642357,0.370169504,0.5066915556
0,996,0.08156249042,0.308934514,0.3018162305,0.2168194166,0.09086734856,0.06228596365,0.253657504,0.2537562201,0.1751210732,0.06821864295,0.1057515887,0.362415771,0.3458409994,0.2605249608,0.1185392297
1,997,0.01041067344,0.05999649512,0.1414009888,0.3315259551,0.4566658876,0.007313411145,0.04672792088,0.1115746102,0.2895218091,0.4099846272,0.01435561621,0.07576481727,0.1741720483,0.3728502707,0.5064751926
0,997,0.08325572187,0.3132736572,0.3014528752,0.2130882757,0.08892947003,0.06233855422,0.25672482,0.2531655954,0.1710926697,0.06649176176,0.1089855725,0.370569466,0.350951502,0.258405745,0.1152236616
1,998,0.0105977352,0.06083441135,0.142426907,0.333829519,0.4523114275,0.007454014116,0.04772455876,0.1130589081,0.2877425648,0.4056016888,0.01447519492,0.07605179416,0.1748269159,0.3757727454,0.5009830744
0,998,0.08424672719,0.3143159053,0.3024898252,0.2114159674,0.08753157488,0.06552417135,0.2615809673,0.2559056618,0.1699028391,0.06607828202,0.1091440988,0.3702761606,0.348350893,0.2574592731,0.1131105105
1,999,0.01093152658,0.06268606534,0.1455556709,0.3343704765,0.4464562607,0.007542825226,0.0480509152,0.1158606387,0.2905187992,0.3969026468,0.01531440992,0.0794221543,0.17571403,0.3744177654,0.4959172092
0,999,0.08606312756,0.3178068997,0.3003136995,0.2090290503,0.08678722291,0.06579914768,0.2648594516,0.2547420358,0.1686480403,0.06495267144,0.11004544,0.3681438125,0.3484955518,0.2512541358,0.1147477194
1,1000,0.01110498041,0.06356534414,0.1464114601,0.3347652591,0.4441529563,0.007872615804,0.04929748927,0.1165307318,0.2924440592,0.3954571788,0.01530837662,0.08067765419,0.1779081025,0.3786809998,0.4936838607
0,1000,0.08791203875,0.320881611,0.3003991973,0.2060038788,0.08480327411,0.06686633679,0.2704295919,0.2543805682,0.1663714976,0.06317136688,0.1118116857,0.3729993698,0.3461895338,0.2488193655,0.1119233228
1,1001,0.01125231934,0.06423669078,0.1487421826,0.3383534438,0.4374153635,0.007765047947,0.05018586286,0.117538194,0.2915338306,0.3894254159,0.01558775879,0.08077219993,0.1809843326,0.3805835469,0.4862162474
0,1001,0.08851330301,0.3233972937,0.3007111488,0.2038902774,0.08348797716,0.06805754342,0.2703035369,0.2536861136,0.1653647868,0.06269987667,0.1120820562,0.3789395083,0.3463701855,0.2455683416,0.1085504879
1,1002,0.01144456277,0.0656530687,0.1503080237,0.3374842229,0.4351101219,0.007816485619,0.05157779719,0.1203672422,0.2930323968,0.3872286362,0.01553997011,0.0841966015,0.1845828861,0.3801774298,0.4811415501
0,1002,0.09045879529,0.3263143094,0.2989199488,0.2017166958,0.08259025067,0.06806272529,0.2755295754,0.2537927969,0.1628800152,0.06162826543,0.1131769716,0.3849829889,0.3450961716,0.2476724882,0.1077631239
1,1003,0.01171029276,0.06674043078,0.1514820058,0.3403192226,0.4297480481,0.008322983698,0.05262384284,0.1226112512,0.2969079161,0.3820697237,0.01645022078,0.08299100084,0.1819383247,0.3839105027,0.4760296314
0,1003,0.09223244901,0.328623019,0.2987167775,0.1991142612,0.08131349336,0.06820165526,0.2783686949,0.2531999123,0.1625577079,0.06112553303,0.1187989728,0.3814341124,0.3458144449,0.244209425,0.1069982982
1,1004,0.01186361749,0.06750887559,0.1540114483,0.3403904708,0.4262255878,0.008220368197,0.05236654849,0.1250616643,0.2994351051,0.3822573537,0.01637775828,0.08596559266,0.1856186725,0.3874881088,0.4709507449
0,1004,0.09379128366,0.3320324352,0.2978785512,0.1969259876,0.07937174247,0.07065711209,0.2785687399,0.2519128086,0.1571716879,0.05760774041,0.12126179,0.3871448251,0.3441714233,0.2367401107,0.1068389929
1,1005,0.01214229674,0.06911678974,0.1561171771,0.3415926913,0.4210310451,0.008265812339,0.05440566256,0.125238315,0.2975935724,0.3742024224,0.01668321237,0.08708695953,0.1891203624,0.3838243783,0.4693934041
0,1005,0.09507923727,0.335225818,0.2966348956,0.1951194706,0.07794057854,0.07374481614,0.2798466214,0.2481778363,0.157550446,0.05704598843,0.1214502505,0.3910846815,0.3452931323,0.238355583,0.1030456682
1,1006,0.01227310549,0.06997970911,0.157833551,0.3430043412,0.4169092931,0.008335976132,0.05482061571,0.1266754918,0.3000506767,0.3685979116,0.0172119641,0.08849213788,0.191099049,0.3882235206,0.4642596323
0,1006,0.09671052911,0.3389129542,0.2947801892,0.1928652611,0.07673106634,0.07388840778,0.284739891,0.2462814608,0.1540348331,0.05655865535,0.1267381757,0.39757955,0.3420307145,0.2350087609,0.09972263372
1,1007,0.01265828825,0.07128296374,0.1607335005,0.3438155242,0.4115097233,0.00864215431,0.05554444733,0.129545198,0.3018606384,0.3662790148,0.01773773027,0.09127545039,0.1957595355,0.3848911499,0.4580430932
0,1007,0.09825976395,0.3413978257,0.2941495444,0.1908095481,0.07538331781,0.07527375657,0.281625933,0.2480854748,0.1519553139,0.05618310121,0.124716396,0.3950127608,0.34137306,0.2305903927,0.09920498379
1,1008,0.01269074044,0.07239624943,0.1612840563,0.3451696071,0.4084593467,0.00880713782,0.056406732,0.1284399559,0.3008066957,0.3631664816,0.01757871462,0.0907938292,0.1952046318,0.3882521261,0.4581670579
0,1008,0.09963339216,0.3437630247,0.2930478319,0.1887488608,0.07480689038,0.07539100363,0.2893657711,0.2418324569,0.1525988172,0.05499675986,0.12887045,0.3993484504,0.3380171296,0.2295410353,0.09576592301
1,1009,0.01321610502,0.0737443662,0.1637647407,0.3470554029,0.4022193852,0.009135431356,0.05709235852,0.1312079397,0.3046692259,0.3567711891,0.01824278294,0.09245173736,0.195848795,0.3881041893,0.4483059721
0,1009,0.10196002,0.3467694574,0.2930350937,0.1852039231,0.07303150577,0.07821874917,0.2921789969,0.2495527537,0.1485000657,0.05405572244,0.1296938048,0.402316591,0.3374342472,0.2239374399,0.09659862281
1,1010,0.01307852917,0.07446938935,0.1664481141,0.3473108316,0.3986931357,0.009008043062,0.05760009537,0.1340607793,0.3044391814,0.3552368538,0.01800106649,0.09581022902,0.2018446154,0.3887433097,0.4470040527
0,1010,0.1034849934,0.3516758561,0.2910373244,0.1823424303,0.07145939573,0.07977593885,0.3028167265,0.2455154536,0.1468460755,0.05275779372,0.1316165216,0.40516624,0.3378463046,0.2201257446,0.09248416638
1,1011,0.01342489162,0.07601562067,0.167404435,0.3487732617,0.394381791,0.009338020882,0.06032286451,0.1347587909,0.3069753016,0.3488299922,0.01866861656,0.095914983,0.2019553664,0.3916665882,0.4418951392
0,1011,0.1040469885,0.351350825,0.2913347029,0.1822484268,0.07101905686,0.07941417926,0.2982888968,0.2454065304,0.1455680837,0.05272343169,0.1328291869,0.4082529143,0.3417822937,0.2228741138,0.09338274893
1,1012,0.0136436755,0.07664640389,0.1694254296,0.3499112945,0.3903731965,0.009386823926,0.05955320976,0.1390985509,0.3020274294,0.3431382492,0.01897812393,0.09808071289,0.2032284188,0.3930645594,0.4356073894
0,1012,0.1072657242,0.3558462651,0.2886187184,0.1788738118,0.06939548051,0.08313171307,0.3034036422,0.2375388824,0.1450144933,0.05108794893,0.1354351775,0.4104481275,0.3344011043,0.2191097437,0.09160952591
1,1013,0.01393230542,0.07825870936,0.1708028747,0.3511888632,0.3858172473,0.009853638585,0.06047920419,0.136476192,0.309852125,0.3411697685,0.01912792729,0.09627585678,0.2053130793,0.3965923787,0.4319401315
0,1013,0.1077708625,0.3576043432,0.287898804,0.1779828593,0.06874313105,0.08472264945,0.3024186986,0.2440986953,0.1410769427,0.05056522248,0.1384397452,0.4112592754,0.3351796304,0.2174470409,0.09125076236
1,1014,0.01407588362,0.07958307204,0.1738426145,0.3518651029,0.3806333269,0.009955775849,0.06408353468,0.1412070106,0.306769995,0.3345776064,0.01929931206,0.1002878891,0.2103723585,0.3965624542,0.4260631215
0,1014,0.1103502062,0.3617524254,0.287905687,0.1733328058,0.06665887563,0.0868725442,0.3118712079,0.2421307037,0.1377838472,0.04920346483,0.1380344268,0.4161526037,0.3322415879,0.214079033,0.08975992744
1,1015,0.0145459279,0.08082878134,0.1764351124,0.3518937127,0.3762964657,0.01018629485,0.06278657691,0.1424532834,0.3081980669,0.3308646722,0.01996078713,0.1005592249,0.2156554877,0.3950618266,0.423359622
0,1015,0.1112521522,0.3644871177,0.2862828451,0.1722240915,0.06575379346,0.08600302366,0.3070194958,0.2408341561,0.1388161091,0.04900294077,0.1387381739,0.4170945392,0.3317127138,0.2097154825,0.08690827723
1,1016,0.01475538657,0.081848364,0.1777896761,0.3534845771,0.3721219962,0.01028690664,0.06393118036,0.143123252,0.312679934,0.3274206336,0.02035891775,0.1020595196,0.2114522454,0.3951966819,0.4184003304
0,1016,0.1132933331,0.367910098,0.2847012545,0.1698171289,0.06427818555,0.08797434693,0.3123496153,0.2369195896,0.1356724252,0.04833611071,0.1437096475,0.4255545076,0.3289131167,0.2070513108,0.08332537192
1,1017,0.01499539787,0.08386076869,0.1800317072,0.352304566,0.3688075603,0.01066922928,0.06685873247,0.1438724959,0.3079751516,0.3291476622,0.02060309133,0.1036223767,0.2170346519,0.3987485256,0.4146715327
0,1017,0.1162808158,0.3694019974,0.283229835,0.1677249932,0.06336235853,0.08988413806,0.3147404841,0.2380210371,0.1342629518,0.04689498971,0.1452081353,0.4207874729,0.32713091,0.2051018585,0.08307630028
1,1018,0.01517288614,0.08521637629,0.1810637973,0.3542159002,0.3643310401,0.01065681179,0.06682256762,0.1475213214,0.3109713597,0.3217798304,0.02054933386,0.1060738636,0.2172826196,0.3974299877,0.4112150424
0,1018,0.1171133306,0.3725642629,0.2819162685,0.1660482448,0.0623578932,0.08966727236,0.3154409449,0.2380574318,0.1312979386,0.04576435261,0.1455257318,0.4281461011,0.3252699832,0.2030692048,0.08161190315
1,1019,0.01548922393,0.08626254915,0.1824661544,0.3553476724,0.3604344002,0.01090199977,0.06823725143,0.1466695052,0.3109964604,0.3168740453,0.02121684661,0.1074155035,0.2186011163,0.3980341847,0.4066099995
0,1019,0.1198290818,0.3739476593,0.2808534637,0.1634718625,0.06189793276,0.09426223379,0.319329356,0.2375068931,0.1285098016,0.04556769525,0.1498081486,0.4283790823,0.3239195204,0.2001344078,0.08356394408
1,1020,0.01586769332,0.08778405914,0.185836864,0.353758691,0.3567526925,0.01108071794,0.06954638413,0.152946087,0.309000735,0.3164547508,0.02194735103,0.1082613722,0.2206605346,0.3935396777,0.3995102054
0,1020,0.1213026164,0.3776421101,0.2791330067,0.1616167621,0.06030550469,0.09452309356,0.3218901613,0.2359718162,0.1274216667,0.04443244293,0.1509768991,0.430180744,0.3238229317,0.1980144733,0.07799514491
1,1021,0.01618482162,0.08923053576,0.1877675223,0.3541227065,0.3526944138,0.01139977561,0.06908009466,0.1518122465,0.3048349255,0.3079682858,0.02238504598,0.111173169,0.2271544921,0.3989117902,0.3993295118
0,1021,0.1237360568,0.3796427763,0.2774239451,0.1593875111,0.05980971083,0.09559474221,0.3237968398,0.2316203807,0.1238987683,0.04425903944,0.1550315231,0.4311255677,0.3217517146,0.1946967355,0.07877966684
1,1022,0.01635263888,0.09060499644,0.19001103,0.3559412466,0.3470900881,0.01181859049,0.07152596023,0.1546315851,0.3139099965,0.304775303,0.02252029085,0.1133099476,0.2285442597,0.3985754977,0.3945467732
0,1022,0.1247340195,0.3841568784,0.2756682421,0.1571044041,0.05833645594,0.09766765536,0.3280382899,0.2318805171,0.1248194339,0.04290370949,0.1540303636,0.4439491908,0.3195913724,0.1940614277,0.0781222298
1,1023,0.01649423252,0.09184814106,0.1919959427,0.3552196982,0.3444419855,0.0116765875,0.07251420992,0.1562651035,0.3100712224,0.3003987697,0.02301408307,0.1155882919,0.2282134961,0.3995051958,0.3885343621
0,1023,0.1271141494,0.3862813506,0.2732278771,0.1559061449,0.05747047802,0.09722059675,0.3296216484,0.2286041767,0.1232214099,0.04237180115,0.1613988691,0.4388925108,0.3227326785,0.191697584,0.07745598561
1,1024,0.01698883336,0.09392859084,0.194292432,0.3552991093,0.3394910346,0.01202736601,0.07478665928,0.159574706,0.3099634537,0.2975036088,0.02323220259,0.1154998648,0.2320707289,0.3983595379,0.3825437516
0,1024,0.1300839053,0.3875785384,0.2732538853,0.1526319458,0.05645172514,0.1013693328,0.3321412477,0.2257497536,0.1216708608,0.04197555816,0.161610133,0.4425942092,0.3164359839,0.1917292213,0.07588874819
1,1025,0.01730684018,0.09557525789,0.1962306538,0.3567515752,0.334135673,0.01217121885,0.07613156052,0.1571894866,0.3088388819,0.2916525981,0.02392706842,0.1196808414,0.2370509717,0.4020863149,0.3816087684
0,1025,0.1302073853,0.3903011333,0.271981355,0.151841343,0.05566878338,0.1022511303,0.3325591725,0.2267940988,0.1189438463,0.04175720206,0.1599100041,0.4476049691,0.3150092014,0.1882006342,0.07301864974
1,1026,0.01787826245,0.09677889344,0.1980467547,0.3564253473,0.3308707422,0.0127898253,0.07516729695,0.1627610951,0.3082436293,0.2904467587,0.02478430215,0.1201187018,0.2382492183,0.4017659724,0.3751455906
0,1026,0.133459647,0.389763702,0.2715025134,0.1500215824,0.0552525552,0.1027949829,0.3337457432,0.2282548409,0.1167865316,0.04123013174,0.1690438861,0.4430202754,0.3177205317,0.1867194327,0.07217917235
1,1027,0.01799557617,0.09812297012,0.2007359165,0.3559992166,0.3271463206,0.01254359275,0.0764871733,0.1643183578,0.3091292886,0.2872932834,0.02477083623,0.1232342598,0.2391988711,0.4005891838,0.371324139
